ID,Name,NumFollowers,NumFollowing,NumTracks,Verified,NextPro
U591,Idris Muhammad,618,0,50,None,Next Pro
U592,Ziky Socl,2,3,0,None,None
U593,Carla Van Rooyen,24,132,0,None,None
U594,President Sheets,4,129,0,None,None
U595,iLegal Alien,121,0,16,None,None
U596,jas$@,1257,84,6,None,None
U597,Beatz Freq    ,55798,690,48,Verified,Pro
U598,Piw!k,261,34,19,None,None
U599,Chk Chk Chk (!!!)    ,9935,0,95,Verified,None
U600,vbnd    ,24412,548,84,Verified,Pro
U601,DSG    ,158236,809,188,Verified,None
U602,Sort Of Sick (Out of use),786,218,14,None,None
U603,Liva K    ,54914,85,90,Verified,Next Pro
U604,Kelly Marie,40,0,233,None,None
U605,Vigel,5977,40,74,None,None
U606,user2776696,334,3,21,None,None
U607,yosuarobert,14,22,2,None,None
U608,Isaac Dunbar    ,13196,0,66,Verified,None
U609,blink-182    ,1821122,3,271,Verified,Next Pro
U610,Zach Sherwin,132,0,2,None,None
U611,DJ WΛY,960,1831,18,None,None
U612,Alex Cruz    ,130527,892,93,Verified,Next Pro
U613,DJ HYPHE,99,38,15,None,Next Pro
U614,✿,22,7,10,None,None
U615,Cookin Soul    ,122471,27,81,Verified,Next Pro
U616,Shit Hot Soundsystem,7450,342,34,None,Pro
U617,Nadiene,2582,1691,25,None,None
U618,Joyce Sims,53,0,83,None,Next Pro
U619,Kim S'bastian,93,299,8,None,None
U620,joeyygz! (@joeyygzz),849,0,16,None,None
U621,Azka Faqih Mukodam,1,2,0,None,None
U622,suri,11509,146,1,None,None
U623,Lineo Pacheco,225,472,5,None,None
U624,OK Go    ,21391,6,247,Verified,Next Pro
U625,Harrison    ,8512,1,76,Verified,Next Pro
U626,OblockMunnaGang,5746,269,35,None,None
U627,Tabatha Ruby,16,2,13,None,None
U628,sleepdealer,11501,718,35,None,Pro
U629,Aris New Wave,66,20,1,None,None
U630,đông Bảo,1,0,0,None,None
U631,Remington Iron,563,289,59,None,Next Pro
U632,Daniele Vignola,1,7,0,None,None
U633,Agus Prasetyo,21,1,3,None,None
U634,Tyler Shaw    ,2834,2,80,Verified,Next Pro
U635,Shyne,899,0,45,None,None
U636,Dione Laroue,18,194,0,None,None
U637,Nazim Ali 4,412,25,35,None,None
U638,Sam Hunt    ,56511,2,64,Verified,Next Pro
U639,Keljet    ,19494,1035,73,Verified,None
U640,facebookdjgale,164,39,3,None,None
U641,Newsyfreak.com,345,0,30,None,None
U642,real__pcy,502804,3,18,None,None
U643,JayDaYoungan    ,356763,1,171,Verified,Next Pro
U644,Lola Elhariry,1422,331,9,None,None
U645,ZioWillY,71,543,0,None,None
U646,Daniel DaVinchy,61,0,2,None,None
U647,Calm swizzlely,1744,36,5,None,None
U648,Duane Thomas,5,18,1,None,None
U649,oudcloud,57,0,3,None,None
U650,Max-A-Billion,4,13,0,None,None
U651,ｂeｏｗｕl f,18160,170,111,None,Next Pro
U652,Peter Brown,451,0,65,None,Next Pro
U653,Thao Pham,3,1,0,None,None
U654,Tachibana Akane,20,25,28,None,None
U655,Mahmoud Aboel-fotouh,4856,84,17,None,None
U656,MitchyMitch,36,250,0,None,None
U657,yatto,0,1,0,None,None
U658,Magicdaps81,16,205,0,None,None
U659,mazagangy2,356,3,2,None,None
U660,Carus Thompson,838,36,21,None,None
U661,Khỉ Già,7,18,0,None,None
U662,Hashisha100,1741,0,1,None,None
U663,Goobs,14,70,0,None,None
U664,El TaYeR,507,14,6,None,None
U665,mothandmoon,137,36,2,None,None
U666,shreya,221,15,21,None,None
U667,Will Sparks    ,390560,61,264,Verified,Next Pro
U668,Kang FX,347,1,4,None,None
U669,Zee HardlifeStyle,34,0,1,None,None
U670,Nathan Boost,1570,864,12,None,Next Pro
U671,Samp God,12,146,0,None,None
U672,Malena Zavala,589,28,8,None,None
U673,Mykko Montana Official,987,0,66,None,None
U674,Jonas Langer,733,97,21,None,None
U675,DJ sayed abo gabil,4481,1,19,None,None
U676,samebloodpromo,6320,18,44,None,None
U677,FRANK STACKS,41,28,55,None,Next Pro
U678,Dj Chynoer,2130,25,49,None,None
U679,OPOLOPO    ,64340,60,239,Verified,Next Pro
U680,Lil Tecca ✰    ,689680,2,82,Verified,Next Pro
U681,Mօհმოოεძ '⁹⁹,982,93,15,None,None
U682,Dallas Erickson,0,7,0,None,None
U683,Wildfellaz    ,64547,2,9,Verified,None
U684,Jupi,95,3,18,None,None
U685,Mr Kayz,753,46,34,None,None
U686,رامى جمال/ البوم مالناش الا بعض,18743,0,9,None,None
U687,Cherrytree Records,10159,7,124,None,None
U688,MoneyOverEverything,1585,0,7,None,None
U689,fakeborgore,9163,4,1,None,None
U690,DJGRAFX,470,66,5,None,None
U691,coleman hell    ,11011,3,54,Verified,Next Pro
U692,‎elijah who    ,120825,105,94,Verified,Next Pro
U693,Big Audio Dynamite II,63,0,39,None,Next Pro
U694,Kaveh Kermanshahi,239,38,17,None,None
U695,I © ¥ ß r ∑ ∆ D,1877,1151,36,None,None
U696,JJ Choo,177,1,1,None,None
U697,nugianto,1,22,0,None,None
U698,2-Dutch    ,16268,20,901,Verified,Next Pro
U699,chitraw,131,135,5,None,None
U700,Nya Bloom    ,13680,13,9,Verified,None
U701,Roshima    ,12243,848,57,Verified,None
U702,Bombay Bicycle Club    ,57475,0,143,Verified,None
U703,Psyk,8611,92,36,None,None
U704,giorgiof,158,23,17,None,None
U705,RUNAGROUND    ,25253,50,62,Verified,None
U706,bfound,215,0,7,None,None
U707,Khoa Vũ,10196,211,92,None,Next Pro
U708,Dipanjan Rakshit,412,5,33,None,None
U709,chen arisandi,109,21,15,None,None
U710,Message To Bears    ,8288,140,28,Verified,Next Pro
U711,maxISmus,160,2000,0,None,None
U712,inertiamusic,5443,337,100,None,None
U713,user750974411,18,2,6,None,None
U714,Agassi Gilang,15,5,2,None,None
U715,™,22,507,17,None,None
U716,Fernando Lima 26,26,0,0,None,None
U717,Felguk    ,145387,21,162,Verified,Next Pro
U718,Billy Swan,31,0,120,None,Next Pro
U719,No Ųr,8651,2,2,None,None
U720,Michael Varall,79,2,2,None,None
U721,Perfume Genius    ,9481,0,100,Verified,Next Pro
U722,Nguyên,2427,108,7,None,None
U723,Pete Le Freq Refreqs,11880,626,464,None,Next Pro
U724,Rafael Cancian    ,6112,554,136,Verified,Next Pro
U725,ehmm7,1,0,1,None,None
U726,Graham Nash,175,0,152,None,None
U727,Vincent Wilkin,73,118,23,None,None
U728,Kraak & Smaak    ,61393,618,617,Verified,Next Pro
U729,Springbok Records,2898,2000,136,None,Pro
U730,HOG HaFu,386,51,19,None,None
U731,Hannahbols(2nd full),1227,48,32,None,None
U732,Travis Scott    ,2239888,6,151,Verified,Next Pro
U733,Ariel Wd,2,1,4,None,None
U734,Deekapz    ,33444,759,76,Verified,Next Pro
U735,Daniel Sumstine,652,5,7,None,None
U736,Adnankhan001,63,10,3,None,None
U737,gottiigonzaga,72,159,0,None,None
U738,Wise_Saturn,7,0,3,None,None
U739,Hollow Coves    ,18496,3,36,Verified,None
U740,QUEEN_loliee,593,14,6,None,None
U741,dsitts,2123,77,250,None,None
U742,whatsgoodmusic,24,109,11,None,None
U743,felte,6911,82,341,None,Next Pro
U744,DJCHUCKIE    ,281400,40,224,Verified,None
U745,𝙅𝙐𝙈𝙀𝙓    ,44257,0,28,Verified,Pro
U746,Mohmed Samir,794,0,4,None,None
U747,jackjohnsonmusic    ,2010243,0,237,Verified,None
U748,SKOTT,10774,1,52,None,None
U749,Black Thought,6915,1,18,None,None
U750,2pac.radio 6,9205,2,33,None,None
U751,mattsimons    ,5334,1,74,Verified,Next Pro
U752,bruh,73,2,2,None,None
U753,Forcefield_Records,366,3,40,None,Pro
U754,dog3ww,186,2,2,None,None
U755,Hegemon: XXX    ,208585,16,232,Verified,Next Pro
U756,lonesomejupiter,18065,4,2,None,None
U757,DisciplesLDN    ,53568,14,106,Verified,None
U758,Nik L,34,154,0,None,None
U759,GANZ    ,76860,672,64,Verified,Next Pro
U760,Ahmed Pay,328,87,12,None,None
U761,DH Production Indonesia,9600,0,128,None,Next Pro
U762,Youngarshi    ,7256,2,32,Verified,None
U763,ilkay kizilpinar,3,1,0,None,None
U764,Funkeiros na Cena,6077,28,37,None,None
U765,vaciel,46,2,2,None,None
U766,kriccbeats,300,4,28,None,None
U767,user930703048,159,0,1,None,None
U768,Infinity Records,6322,13,12,None,None
U770,skeler.    ,48163,330,45,Verified,Next Pro
U771,Carlos Rivera,0,0,0,None,None
U772,DiamondAdo,734,23,35,None,None
U773,MLBRN,4228,22,13,None,None
U774,User 642607684,0,0,0,None,None
U775,User 807822192,1,0,0,None,None
U776,Soumali,318,19,14,None,None
U777,jhondscnct669,1,17,0,None,None
U778,user324895418,11,4,0,None,None
U779,Kani Pan,555,75,10,None,None
U780,Oṃ maṇi padme hūṃ,57,224,1,None,None
U781,Nodo,50,44,4,None,None
U782,rahem rahmaan,24,21,4,None,None
U783,KarimMohsen,35187,1,25,None,None
U784,User 780753817,1,10,0,None,None
U785,pnlmusik,4332,5,55,None,None
U786,Codename_Shadow ®,2790,6,5,None,None
U787,Studio-Oz,13,14,26,None,None
U788,Ric Rojonan Castro,2,0,0,None,None
U789,richard orofino,2868,186,26,None,None
U790,Kihrih,385,787,11,None,None
U791,Mano Billi ✨,507,21,9,None,None
U792,It's Huy,5365,2,38,None,None
U793,Dj Licious    ,7050,36,67,Verified,Next Pro
U797,arizarobin,25,0,1,None,None
U796,user862188203,5,20,0,None,None
U794,yaghma,27116,1658,161,None,Next Pro
U795,Shizuku. N,929,91,4,None,None
U798,Ariyada,513,59,21,None,None
U799,Back To Basics,762,1,7,None,None
U800,Craig420,437,1980,26,None,None
U801,NEIN RECORDS,18570,678,1420,None,Next Pro
U802,farvater.net,570,0,27,None,None
U803,YOUNG STONER LIFE    ,48589,28,31,Verified,None
U804,zitoz,120,96,10,None,None
U805,Sasha Moonchild,106,268,18,None,None
U806,Jasperino,5931,198,57,None,None
U807,Yung Slur,193,187,6,None,None
U808,Oleksandr Kryvoruk,2362,1984,119,None,None
U809,Elliott BROOD,592,1,1,None,None
U810,fareda,0,1,0,None,None
U811,Paradoxical Music,2614,1,16,None,None
U812,DuongK,10891,28,37,None,None
U813,Bring Me The Horizon    ,2936125,3,152,Verified,Next Pro
U814,KatRoadkill,508,0,4,None,None
U815,Belters Only    ,19374,4,16,Verified,Next Pro
U816,PLAN B COLECCION,6004,0,20,None,None
U817,Mosaic 1,7826,69,18,None,None
U818,SPACE LACES    ,115035,125,35,Verified,Next Pro
U819,Phoria    ,15785,37,77,Verified,Pro
U820,denmarc,8,29,0,None,None
U821,Eslam Talaat Gamel,2341,105,13,None,None
U822,KSHMR    ,390965,14,146,Verified,Next Pro
U823,huy le,13957,107,46,None,None
U824,BlueberryCircuit,535,42,10,None,None
U825,Drake- Charged  up,3595,0,3,None,None
U826,KeithApe'22⊕    ,180219,0,60,Verified,Next Pro
U827,shelbykitka,165,61,3,None,None
U828,undefined playlists,37,5,1,None,None
U829,Panda-Bears,233,2,5,None,None
U830,M J R,78,24,27,None,None
U831,Rokas Meškauskas,691,7,8,None,None
U832,User 178529649,15,7,47,None,None
U833,Grayson Music,980,1,67,None,None
U834,ivan4y_95,48,50,19,None,None
U835,Nguyễn Tài Acoustic,7,4,3,None,None
U836,Paddykovsky,104,73,4,None,None
U837,DXYLL,726,24,8,None,None
U838,THE RUIINS,440,12,6,None,None
U839,Fre$h Hip Hop,27316,1732,32,None,None
U840,Stevie Ray Vaughan,4559,0,284,None,Next Pro
U841,AviciiOfficial    ,1937898,0,294,Verified,None
U842,톰,5,20,0,None,None
U843,Ann Music,215,9,16,None,None
U844,PaR mC,385,4,10,None,None
U845,demsiz,174,24,42,None,None
U846,JOY,6674,665,29,None,None
U847,Funk Volume    ,85354,8,231,Verified,None
U848,nadiaaaprodriguez,271,52,13,None,None
U849,Y2K925,1,1,1,None,None
U850,Natasha Che,28,6,20,None,None
U851,Iva Tosheva,19,34,0,None,None
U852,Wingsuits,82,4,8,None,None
U853,RKCB    ,19934,18,35,Verified,Pro
U854,AnastasiaMax,134,0,12,None,None
U855,Labrador Records,8946,3,303,None,Next Pro
U856,THIS IS SWEDISH HIPHOP#2,2673,1,16,None,None
U857,Ronnie Toms,355,160,4,None,Pro
U858,rad max,663,282,19,None,Pro
U859,@Gmacki    ,2805,153,10,Verified,Next Pro
U860,Jason Garcia,2,0,0,None,None
U861,COPYCAT,1938,2,35,None,None
U862,hwa,3,192,0,None,None
U863,stripess    ,9717,890,71,Verified,Next Pro
U864,Mc.Demoz,2201,35,45,None,None
U865,Quincy Bam,759,1494,3,None,None
U866,ohzey,246,152,20,None,None
U867,Taslo,7,44,16,None,None
U868,jamielcs,354,20,23,None,None
U869,ArteUrbana,1524,11,27,None,None
U870,RÜFÜS DU SOL    ,311834,418,238,Verified,Next Pro
U871,Goz (Spin City),4916,886,325,None,Next Pro
U872,The Outfield,1009,0,107,None,Next Pro
U873,🍒 g,349,182,14,None,None
U874,rohmat _ac,330,20,6,None,None
U875,@jordanlemere,645,348,39,None,Next Pro
U876,Nia ginty,751,1,9,None,None
U877,King Los    ,37280,0,137,Verified,None
U878,Deepend    ,62690,414,77,Verified,Next Pro
U879,Chedo Gazda,356,62,34,None,None
U880,Tornqvist,3980,140,34,None,Next Pro
U881,Slayer_Op,944,4,31,None,None
U882,Yuppie Sierra,1087,4,21,None,None
U883,Stern*,2644,361,44,None,None
U884,Ane Brun,2970,0,394,None,Next Pro
U885,Bareeza,1391,48,21,None,None
U886,bosss,2,1,0,None,None
U887,𝙴𝚎𝚢𝚘𝚛𝚎    ,1571,452,32,Verified,Next Pro
U888,itssdopemusic,3255,640,25,None,None
U889,samudra lagu,578,0,36,None,None
U890,eka.lord,470,1,5,None,None
U891,Riley Usagi,212,10,29,None,None
U892,PhạmĐại,40,109,41,None,None
U893,O325 ?!,474,72,43,None,None
U894,Nina * Músicalmas,7172,269,45,None,Next Pro
U895,cyramorgan,26661,1565,24,None,Next Pro
U896,Adelitas Way,1490,0,80,None,Next Pro
U897,Backstreet Boys    ,72094,0,222,Verified,None
U898,Eve Raksamuang,38,18,1,None,None
U899,Pantheon: Anarchy    ,715406,16,469,Verified,None
U900,Capture The Beat,208,1131,46,None,None
U901,Andreas Roffler,4650,1180,27,None,None
U902,onarserhat,690,149,22,None,None
U903,sunqfu,71,7,39,None,None
U904,Bernardo,2182,36,12,None,None
U905,Rosalind,75,24,18,None,None
U906,jadeyv_,516,55,14,None,None
U907,Trap Beats - Hiphop - Rap - Instrumentals,24246,28,148,None,None
U908,user1158994,79,0,9,None,None
U909,Rory Tracy,66,80,7,None,None
U910,SoMo    ,302502,2,163,Verified,Next Pro
U911,Isabelle Campos,0,0,0,None,None
U912,sikochan,2571,1,16,None,None
U913,Angela,3,0,0,None,None
U914,Zay in,1,0,1,None,None
U915,okayypablo,920,21,6,None,Next Pro
U916,Tyler Chase Strauss,21,9,3,None,None
U917,user338696786,31,260,0,None,None
U918,Hashtaq Shan Villanz,11,19,0,None,None
U919,7Stardust23,42,111,6,None,None
U920,Alain Italofun,1039,14,958,None,Next Pro
U921,DMA'S    ,8172,0,106,Verified,None
U922,BIA    ,50850,44,70,Verified,Next Pro
U923,The NDYD Show,9162,777,283,None,Next Pro
U924,Hit Me Baby (Formation),2125,16,12,None,None
U925,Bart ManX,138,3,1,None,None
U926,Gin,22,98,0,None,None
U927,VOSAI,3261,125,6,None,Pro
U928,Pop Hits    ,13005,3,185,Verified,None
U929,Danyal Sandeelo,137,12,20,None,None
U930,the1975    ,993093,0,168,Verified,None
U931,roman_tilus,97,126,53,None,None
U932,kalimathafiz,246,0,1,None,None
U933,Manollo Kazim,133,1318,2,None,None
U934,l~l 30,67,97,8,None,None
U935,Baby Smoove,63679,4,81,None,None
U936,tyy,1,0,0,None,None
U937,Jpxxaz,61,3,1,None,None
U938,Dizzy Wright    ,61178,16,153,Verified,None
U939,inspecto,17,2,0,None,None
U940,User 970975747,6,336,0,None,None
U941,Another Rhythm,1972,186,153,None,Next Pro
U942,Reddy keem,8551,115,2,None,None
U943,phoebe bridgers,22654,56,55,None,None
U944,The Weeknd    ,6485575,0,252,Verified,Next Pro
U945,invention_    ,21210,578,134,Verified,Pro
U946,RichBlack,25,0,6,None,None
U947,Emre Demir 13,80,4,16,None,None
U948,Cadillac Soundsystem,461,538,58,None,Next Pro
U949,Nickelback    ,108452,0,177,Verified,None
U950,Drew Armstrong,18,39,0,None,None
U951,RHODES    ,23284,2,63,Verified,Next Pro
U952,Sylvan Esso    ,65540,3,122,Verified,Next Pro
U953,ali,92,107,2,None,None
U954,José Angel Quiñones,294,5,19,None,None
U955,Lauv    ,183585,148,156,Verified,Next Pro
U956,DackJaniels    ,51979,1215,76,Verified,Next Pro
U957,Crystal Waters,1751,0,147,None,Next Pro
U958,J.gomez23,66,131,9,None,None
U959,Bad Barbie,4442,1744,111,None,Next Pro
U960,Cong Ngo,90,87,0,None,None
U961,Alexander 23,8663,0,37,None,Next Pro
U962,Pham Quynh Lan,42,117,0,None,None
U963,NO:EL,100331,1,3,None,None
U964,Devin Morris,2401,78,1,None,None
U965,Phúc Tú,193,7,10,None,None
U966,Glamaticus,147,14,14,None,None
U967,L'Impératrice ♕    ,30087,177,102,Verified,None
U968,Abdul Qayyum,8,13,2,None,None
U969,Claire Puginier,33,38,0,None,None
U970,Mazzy Star (Official),6025,0,21,None,None
U971,AwGeezRick,319,43,6,None,None
U972,tsutro,363,37,37,None,None
U973,Imran Ali,1062,21,7,None,None
U974,21l0i,1985,1,6,None,None
U975,user704674528,109,41,1,None,None
U976,Fleetwood Mac    ,39976,0,1330,Verified,Next Pro
U977,Jason,2237,571,47,None,None
U978,R O M A N,11,129,0,None,None
U979,doriansc,49,2,2,None,None
U980,Rob $TONE    ,115155,218,202,Verified,Next Pro
U981,amirakarin,2925,48,13,None,None
U982,@welington_wc,371,24,18,None,None
U983,Đình Trần,29,1,19,None,None
U984,amlioktaenal,941,0,36,None,None
U985,guccimanelaflare,54440,0,6,None,None
U986,Tapetenwechsel.,4941,111,24,None,Next Pro
U987,juliamaximoff,69,3,7,None,None
U988,Jack perry,3519,133,85,None,Next Pro
U989,Better Noise Music,2493,1,22,None,None
U990,NoMBe    ,34369,1054,95,Verified,Next Pro
U991,DJ King Daniel,290,26,10,None,None
U992,Danny Druck,250,0,7,None,None
U993,Conner Brown,77,143,0,None,None
U994,D3r3licte,69,44,14,None,None
U995,Wretch 32    ,32952,2,214,Verified,None
U996,WpMusica.com,612,6,27,None,None
U997,WavyWallace,4207,35,62,None,None
U998,theneighbourhood    ,1094537,1,139,Verified,None
U999,TXWIN,500,35,3,None,None
U1000,Lizzo    ,104763,0,116,Verified,Next Pro
U1001,user342420994,3,15,1,None,None
U1002,Alberto Pagani,19,317,0,None,None
U1003,Dou Dou Liew,17,3,9,None,None
U1004,Rovs Romerosa,4956,658,6,None,None
U1005,User 865560000,7,5,0,None,None
U1006,just0kie,46,11,2,None,None
U1007,diah.maciato,4,0,1,None,None
U1008,MarlonPonce,5448,17,39,None,None
U1009,Sim,19,13,0,None,None
U1010,REALEX,1614,18,6,None,None
U1011,The Clash,7614,0,432,None,None
U1012,حمو جمال | HAMO GAMAL,5715,0,13,None,None
U1013,Alex & Sierra Brasil,4109,1,29,None,None
U1014,Sascha Cawa    ,14386,299,36,Verified,Next Pro
U1015,BL Radio,1913,47,31,None,None
U1016,MARKERZ,73,77,20,None,None
U1017,ybinh,1,25,0,None,None
U1018,SimpleLyrics,2590,4,3,None,None
U1019,OUTBOX,50,12,23,None,None
U1020,Couch King Presents    ,8317,850,69,Verified,Pro
U1021,VANIC Official    ,338287,1193,58,Verified,Next Pro
U1022,Late Nite Tuff Guy    ,82616,147,131,Verified,Next Pro
U1023,Tejas,3553,125,47,None,None
U1024,GregLaswell,4462,31,137,None,Next Pro
U1025,Bombon920,36,131,0,None,None
U1026,a brisk breeze,3822,1998,63,None,None
U1027,Bianca Berdugo,39,20,1,None,None
U1028,ICON,47245,622,16,None,None
U1029,california carpool,828,20,5,None,None
U1030,Cø2,57,205,0,None,None
U1031,alkecovers,428,4,6,None,None
U1032,Cap Gold    ,1059,20,18,Verified,Next Pro
U1033,kimga21,18,0,16,None,None
U1034,Weekend Vibes,83441,24,812,None,None
U1035,usersugarswag,1627,0,1,None,None
U1036,Oh Wonder    ,204540,0,87,Verified,None
U1037,Xori    ,7966,762,60,Verified,Next Pro
U1038,Billy Savanh,21,40,1,None,None
U1039,Rockeritoo,3986,0,6,None,None
U1040,Old Flame Records,3498,1793,340,None,None
U1041,Z-Dougie    ,6709,666,41,Verified,Pro
U1042,[REC],157,12,38,None,None
U1043,JAIME,49,5,2,None,None
U1044,Steward Mission Benedicto,11,9,0,None,None
U1045,cjohnson71,230,0,11,None,None
U1046,SahirAliBagga    ,54571,2,107,Verified,None
U1047,CharlestheFirst    ,71931,516,60,Verified,None
U1048,Michael Calfan    ,99125,8,94,Verified,Next Pro
U1049,Carpark Publishing,295,10,13,None,None
U1050,C A F U N É,759,584,24,None,Next Pro
U1051,Hot Natured    ,338507,7,45,Verified,None
U1052,Armaan Malik    ,35080,6,143,Verified,Next Pro
U1053,Billy Lockett,3659,954,61,None,Pro
U1054,mirdah. 💋,1612,509,11,None,None
U1055,djfloskel,539,60,63,None,Next Pro
U1056,aesthetic audios,19342,76,21,None,None
U1057,can güngör,7208,259,23,None,None
U1058,Quang Huy,10,158,0,None,None
U1059,Scott Metalhead 2,1012,2,3,None,None
U1060,UZA&SHANE,76,0,12,None,None
U1061,Pedro Dias 162,29,1,6,None,None
U1062,Lofi Fruits,22341,2,2338,None,Next Pro
U1063,BRO SAFARI    ,380742,342,112,Verified,Next Pro
U1064,Rancid,5442,0,217,None,Next Pro
U1065,User 789279544,1,0,0,None,None
U1066,Syed Talha 4,484,1,26,None,None
U1067,ghosthitler,177,8,1,None,None
U1068,Teen Brains,492,24,7,None,None
U1069,mika singh,3964,0,14,None,None
U1070,F!nk,36,34,1,None,Next Pro
U1071,Trp Movies  world,3048,7,36,None,None
U1072,PAWSA    ,90733,5,187,Verified,Next Pro
U1073,Land Of Trees,1140,8,42,None,None
U1074,user164352864,74,0,17,None,None
U1075,Initial Zf,1,1,0,None,None
U1076,Farhad,635,273,7,None,None
U1077,Mohamed Soliman,53,32,33,None,None
U1078,High Noon Rush,308,22,6,None,None
U1079,SayYesToGiygas,3698,24,107,None,None
U1080,Decaydance Records,9287,0,7,None,None
U1081,floresgera,61,283,0,None,None
U1082,Carbon Candy,135,55,17,None,None
U1083,NEULORE,839,2,20,None,Next Pro
U1084,Joe Raplogia,1177,62,13,None,None
U1085,Ahmed Ahmed Cool,3926,52,23,None,None
U1086,Dabunny Rabbit,6,103,0,None,None
U1087,Chelsea Reject,10993,504,60,None,None
U1088,Luckman Banyak Dosa,336,2,2,None,None
U1089,Japon groove,348,1,10,None,None
U1090,Theevs,2073,330,17,None,Next Pro
U1091,Joe Villano _ Raptures of Lovers,5063,10,19,None,None
U1092,Stryv,13971,7,7,None,None
U1093,S. Nolla,8169,208,51,None,Next Pro
U1094,Anti Korupsi,60,0,10,None,None
U1095,BROODS    ,69087,35,77,Verified,Next Pro
U1096,NS710,7420,100,31,None,None
U1098,G.Larios,541,11,21,None,None
U1097,Dimstah,3305,317,56,None,None
U1099,fantompower,8317,497,92,None,Next Pro
U1100,Steve Aoki    ,4166714,2,1382,Verified,Next Pro
U1101,Erfan,43971,0,52,None,Next Pro
U1102,Anna,192,28,13,None,None
U1103,Daniel Hollings,4,10,0,None,None
U1104,Dj BeTa,1020,1859,20,None,None
U1105,debi,1735,24,17,None,None
U1106,COMETHAZINE    ,442432,0,144,Verified,Next Pro
U1107,Davantt,114,90,4,None,None
U1108,Hamid Hooshmandi,29,25,9,None,None
U1109,mikeyinallcaps,198,320,31,None,None
U1110,Hassan Shakosh Fans,201683,0,45,None,None
U1111,MP3hat-New Arabic Songs,5441,0,7,None,None
U1112,DJ Jokker,184,419,17,None,None
U1113,BX'TREME *TRACK OLD*,1221,0,22,None,None
U1114,Charlie Webb,179,780,0,None,None
U1115,VALAIRE,5537,391,157,None,Next Pro
U1116,yuriyfirst,1936,49,1,None,None
U1117,Anton Fabregas,274,9,54,None,None
U1118,PGF Nuk    ,53109,0,30,Verified,Next Pro
U1119,Dimitri from Paris    ,187035,82,159,Verified,Next Pro
